,id,clone_url,created_at,description,full_name,language,name,size,stargazers_count,updated_at,forks_count
9684,264831270,https://github.com/PXVI/std_module.git,2020-05-18 05:00:37+00:00,"All the fundamental generic verilog modules in one repository. These are fundamentals by my standard, so feel free to suggest more.",PXVI/std_module,Verilog,std_module,52,3,2023-11-27 01:04:21+00:00,1
9685,272377901,https://github.com/harpArk614/LDPC-Code-Decoder.git,2020-06-15 08:03:18+00:00,Implementation of partly parallel LDPC code decoder in Verilog.  ,harpArk614/LDPC-Code-Decoder,Verilog,LDPC-Code-Decoder,177,3,2022-08-04 15:30:57+00:00,0
9686,266447716,https://github.com/SunicYosen/soc-labs.git,2020-05-24 01:17:59+00:00,Labs projects for SoC,SunicYosen/soc-labs,Verilog,soc-labs,3066,2,2020-07-13 08:16:04+00:00,0
9687,272928665,https://github.com/alireza-shirzad/Scrambler.git,2020-06-17 09:10:03+00:00,Scrambler and Descrambler implementation using verilog HDL,alireza-shirzad/Scrambler,Verilog,Scrambler,161,2,2023-07-03 08:02:45+00:00,2
9688,266230782,https://github.com/vikas7268/integrated_round_robin_arbiter.git,2020-05-23 00:02:38+00:00,,vikas7268/integrated_round_robin_arbiter,Verilog,integrated_round_robin_arbiter,79,2,2024-03-21 08:40:35+00:00,0
9689,271870805,https://github.com/smaslovski/verilog-bk.git,2020-06-12 19:01:59+00:00,Small project to emulate a few behavioral aspects of the 1801BM1 CPU and the Soviet computers BK-0010/0011M.,smaslovski/verilog-bk,Verilog,verilog-bk,244,2,2024-10-18 02:25:40+00:00,0
9690,270562842,https://github.com/amaslov86/adi-hdl.git,2020-06-08 06:54:42+00:00,,amaslov86/adi-hdl,Verilog,adi-hdl,11307,2,2022-04-27 03:16:58+00:00,1
9691,266666324,https://github.com/VasanthSadhasivan/Feed-Forward-Neural-Network-Hardware-Accelerator.git,2020-05-25 02:35:54+00:00,Hardware implementation written in SystemVerilog for a parameterizable FF-NN. Depth and Neurons per layer are parameters. Learning using SGD back propagation algorithm.,VasanthSadhasivan/Feed-Forward-Neural-Network-Hardware-Accelerator,Verilog,Feed-Forward-Neural-Network-Hardware-Accelerator,16,2,2023-09-28 22:39:22+00:00,0
9692,266625350,https://github.com/krishna-beemanapalli/rv32i-CPU.git,2020-05-24 21:10:00+00:00,Implementation of rv32i datapath in quartus tool,krishna-beemanapalli/rv32i-CPU,Verilog,rv32i-CPU,91,2,2024-07-05 12:09:26+00:00,0
9693,272730327,https://github.com/megora/emmc_plugin_firmware.git,2020-06-16 14:29:42+00:00,,megora/emmc_plugin_firmware,Verilog,emmc_plugin_firmware,20,2,2022-07-23 17:39:12+00:00,1
9694,266357003,https://github.com/BugenZhao/MIPS.git,2020-05-23 14:48:33+00:00,👨🏻‍💻 Pipelined MIPS I CPU with 49 instructions & multiplication & direct-mapped cache in Verilog.,BugenZhao/MIPS,Verilog,MIPS,2714,2,2020-07-03 09:53:28+00:00,0
9695,268542480,https://github.com/nieyanshuo/verilog-ip.git,2020-06-01 14:18:24+00:00,"Because of insufficient virtual machine space and reluctance to expand the virtual machine, some simple IP cores have been established to support vcs simulation, but these IPs do not have too much consideration for synthesizable and timing characteristics.now ,the realized ip includes UART,RAM and FIFO(syn and asyn) .",nieyanshuo/verilog-ip,Verilog,verilog-ip,29,2,2023-11-17 00:13:02+00:00,0
9696,265187051,https://github.com/Flians/JEC.git,2020-05-19 08:16:34+00:00,Equivalence Checking of Superconducting RSFQ Logic Circuits,Flians/JEC,Verilog,JEC,252560,2,2023-12-05 13:47:30+00:00,0
9697,264781247,https://github.com/yuhei1horibe/synthesizer.git,2020-05-18 00:09:48+00:00,Verilog source code for digital synthesizer project.,yuhei1horibe/synthesizer,Verilog,synthesizer,194,2,2024-05-17 00:52:24+00:00,0
9698,266113721,https://github.com/taoshen-amazon/ece5745-tut5-asic-tools.git,2020-05-22 13:11:12+00:00,ECE 5745 Tutorial 5: Synopsys/Cadence ASIC Tools,taoshen-amazon/ece5745-tut5-asic-tools,,ece5745-tut5-asic-tools,4125,2,2024-09-30 05:49:09+00:00,17
9699,266103093,https://github.com/losfair/mips-x.git,2020-05-22 12:18:16+00:00,"Another MIPS32 CPU. My course design for Computer Organization @ NUAA, 2020 Spring.",losfair/mips-x,Verilog,mips-x,59,2,2020-07-07 07:42:53+00:00,1
9700,266727302,https://github.com/Joshua-401/Formal_Verification.git,2020-05-25 08:37:38+00:00,Coverage Closure and Bug Hunt Project,Joshua-401/Formal_Verification,Verilog,Formal_Verification,16665,2,2024-07-04 01:35:37+00:00,2
9701,262935881,https://github.com/TheLeopardsH/UART.git,2020-05-11 04:12:54+00:00, Universal Asynchronous Receiver Transmitter,TheLeopardsH/UART,Verilog,UART,6,2,2024-10-20 11:38:22+00:00,0
9702,264824111,https://github.com/iamthy/lab4_BHT.git,2020-05-18 04:16:57+00:00,Computer Architecture lab4,iamthy/lab4_BHT,Verilog,lab4_BHT,46,2,2021-08-18 12:04:15+00:00,0
9703,263466057,https://github.com/patrickschaumont/aes-accelerator-nios2.git,2020-05-12 22:27:25+00:00,,patrickschaumont/aes-accelerator-nios2,Verilog,aes-accelerator-nios2,28435,2,2023-04-07 20:03:46+00:00,0
9704,267287883,https://github.com/bhagyam2000/BP-mode-encoder-for-an-ECG.git,2020-05-27 10:21:13+00:00,Encoder design in verilog used for display compression in BP mode.,bhagyam2000/BP-mode-encoder-for-an-ECG,Verilog,BP-mode-encoder-for-an-ECG,161,2,2022-01-09 17:49:37+00:00,0
9705,266853413,https://github.com/The-OpenROAD-Project-Attic/PartClusManager.git,2020-05-25 18:34:38+00:00,,The-OpenROAD-Project-Attic/PartClusManager,Verilog,PartClusManager,101596,2,2021-03-18 02:54:07+00:00,1
9706,268979240,https://github.com/Campo87/Matrix-Engine.git,2020-06-03 03:23:48+00:00,"This matrix unit performs matrix multiplication, scalar multiplication, subtraction, addition, and transposition on 4x4 by 16 bit matrices. This was my HDL final project, see the PDF for the instructions.",Campo87/Matrix-Engine,Verilog,Matrix-Engine,331,2,2023-02-14 23:32:12+00:00,0
9707,265761872,https://github.com/abdurrafaykhan/Hot-Wheels-Verilog.git,2020-05-21 05:23:31+00:00,"Car racing game using FPGA, VGA, Verilog, and De1-SOC board",abdurrafaykhan/Hot-Wheels-Verilog,Verilog,Hot-Wheels-Verilog,5450,2,2024-05-28 06:38:12+00:00,0
9708,268780261,https://github.com/reggiehsu111/RISC-V-Single-Cycle-Processor.git,2020-06-02 11:17:07+00:00,RISC-V Single Cycle Processor for Computer Architecture Final,reggiehsu111/RISC-V-Single-Cycle-Processor,Verilog,RISC-V-Single-Cycle-Processor,1507,2,2023-02-06 14:18:47+00:00,0
9709,270556013,https://github.com/amaslov86/openwifi-hw.git,2020-06-08 06:28:18+00:00,,amaslov86/openwifi-hw,Verilog,openwifi-hw,108204,2,2021-09-26 08:21:27+00:00,0
9710,269413735,https://github.com/Evolutionior/CoreBench.git,2020-06-04 16:46:37+00:00,,Evolutionior/CoreBench,Verilog,CoreBench,25,2,2020-06-14 02:23:49+00:00,0
9711,264927553,https://github.com/DelboyJay/TM1638_FPGA.git,2020-05-18 12:08:15+00:00,Verilog code for Altera MAXII to control a TM1638 LED & KEY board.,DelboyJay/TM1638_FPGA,Verilog,TM1638_FPGA,77,2,2024-03-14 03:47:22+00:00,0
9712,264387382,https://github.com/LoneLiX/CPU_Design_Pipeline.git,2020-05-16 07:55:42+00:00,16位流水线CPU(8指令),LoneLiX/CPU_Design_Pipeline,Verilog,CPU_Design_Pipeline,443,2,2024-10-21 03:16:01+00:00,0
9713,271986219,https://github.com/DevMajed/Digital-Logic_and-Design.git,2020-06-13 10:21:46+00:00,"Digital Logic Design using pen and paper to design with Analog discovery 2, and using Verilog for synthesizing.  these are some of my junior year labs for Digital Electronics",DevMajed/Digital-Logic_and-Design,Verilog,Digital-Logic_and-Design,32,2,2023-01-28 14:03:49+00:00,0
9714,264378830,https://github.com/opnesh/SIMD-PROCESSOR.git,2020-05-16 06:59:47+00:00,SIMD PROCESSOR IS A VECTOR PROCESSOR,opnesh/SIMD-PROCESSOR,Verilog,SIMD-PROCESSOR,9,2,2024-06-16 04:09:18+00:00,2
9715,269008555,https://github.com/keshav23garg/Samir-Palnitkar.git,2020-06-03 06:34:01+00:00,Solution to book VERILOG HDL BY SAMIR PALNITKAR,keshav23garg/Samir-Palnitkar,Verilog,Samir-Palnitkar,46,2,2024-10-02 05:23:28+00:00,0
9716,265709135,https://github.com/jalcim/logilib.git,2020-05-20 23:38:49+00:00,,jalcim/logilib,Verilog,logilib,4047,2,2021-12-10 14:22:40+00:00,0
9717,263364417,https://github.com/codefuturedalao/WHUMIPS.git,2020-05-12 14:42:46+00:00,a mips cpu for NSCSCC in 2020,codefuturedalao/WHUMIPS,Verilog,WHUMIPS,1210,2,2022-04-07 12:04:51+00:00,0
9718,265354449,https://github.com/thadoe/Digital_projects_in_Verilog_SystemC.git,2020-05-19 20:11:43+00:00,"Inference Design, Behavioral simulations, and Hardware Implementation.",thadoe/Digital_projects_in_Verilog_SystemC,Verilog,Digital_projects_in_Verilog_SystemC,1329,2,2024-08-31 12:18:28+00:00,1
9719,265141675,https://github.com/eisl-nctu/pyramid.git,2020-05-19 04:12:23+00:00,Pyramid: A 24-level image pyramid accelerator.,eisl-nctu/pyramid,Verilog,pyramid,10078,2,2022-06-30 00:00:11+00:00,2
9720,264677285,https://github.com/nisaruj/undertale-fpga.git,2020-05-17 13:48:40+00:00,Simple Undert**e game implemented with Verilog,nisaruj/undertale-fpga,Verilog,undertale-fpga,6387,2,2020-06-10 12:54:20+00:00,0
9721,262905932,https://github.com/El-Mohr/MIPS-Processor-RTL.git,2020-05-11 01:04:05+00:00,,El-Mohr/MIPS-Processor-RTL,Verilog,MIPS-Processor-RTL,22,2,2024-10-01 16:41:24+00:00,0
9722,266215177,https://github.com/giorgosvyronos/gcv-cpu.git,2020-05-22 21:56:21+00:00,Project Team GCV 2020: Central Processing Unit,giorgosvyronos/gcv-cpu,Verilog,gcv-cpu,21419,1,2022-09-22 16:30:04+00:00,0
9723,270150699,https://github.com/WANGSSSSSSS/mips.git,2020-06-07 00:59:53+00:00,five stage pipeline,WANGSSSSSSS/mips,Verilog,mips,57,1,2020-08-25 06:40:37+00:00,0
9724,272874648,https://github.com/dhaivat7/CLA_4_bit_addr.git,2020-06-17 04:05:28+00:00,4 bit CLA,dhaivat7/CLA_4_bit_addr,Verilog,CLA_4_bit_addr,409,1,2021-01-31 22:54:15+00:00,0
9725,263637508,https://github.com/ahedayat/Brent-Kung-Adder.git,2020-05-13 13:27:02+00:00,Python code for genrating Brent Kung Adder in verilog(.v),ahedayat/Brent-Kung-Adder,Verilog,Brent-Kung-Adder,2926,1,2021-05-06 12:43:50+00:00,2
9726,263303471,https://github.com/Long-ThanhLe/FloatingPointIEEE754.git,2020-05-12 10:20:14+00:00,,Long-ThanhLe/FloatingPointIEEE754,Verilog,FloatingPointIEEE754,1334,1,2021-01-10 12:37:47+00:00,1
9727,265435397,https://github.com/mchanchee/mini-self-driving-car.git,2020-05-20 03:08:04+00:00,A mini self-driving car using Verilog,mchanchee/mini-self-driving-car,Verilog,mini-self-driving-car,11490,1,2020-10-05 02:23:31+00:00,0
9728,269588721,https://github.com/cadenmr/datatape.git,2020-06-05 09:37:42+00:00,This project aims to use a FPGA to store high-speed data on a S-VHS tape using an unmodified VCR,cadenmr/datatape,Verilog,datatape,102087,1,2024-07-03 03:05:27+00:00,0
9729,270092150,https://github.com/Mekrab/Sobel-X.git,2020-06-06 20:11:02+00:00,Sobel-X Filter in Verilog ,Mekrab/Sobel-X,Verilog,Sobel-X,8865,1,2024-03-07 15:38:51+00:00,0
9730,272810436,https://github.com/DBasoco/HDL-Intro.git,2020-06-16 20:55:53+00:00,"Learning verilog, in theory, as I only have microprocessors and no FPGAs currently.",DBasoco/HDL-Intro,Verilog,HDL-Intro,5,1,2020-08-14 18:26:09+00:00,0
9731,267571685,https://github.com/NavidAG/Logic-Circuits-Projects.git,2020-05-28 11:28:23+00:00,,NavidAG/Logic-Circuits-Projects,Verilog,Logic-Circuits-Projects,1268,1,2020-09-06 17:31:09+00:00,0
9732,269463128,https://github.com/Rapidnack/Fx2DeviceServer3.git,2020-06-04 20:53:14+00:00,,Rapidnack/Fx2DeviceServer3,Verilog,Fx2DeviceServer3,2078,1,2021-08-28 04:41:31+00:00,0
9733,270697302,https://github.com/XuetongZhou/RISC-V.git,2020-06-08 14:22:20+00:00,一个四级流水线RISC-V CPU,XuetongZhou/RISC-V,Verilog,RISC-V,26,1,2021-08-02 09:40:11+00:00,0
9734,268530783,https://github.com/SiciliaLeco/Step_intoMIPS.git,2020-06-01 13:30:55+00:00,"2020 Spring, Computer Composition Principle, notes for the lecture and 4 lab assignments. ",SiciliaLeco/Step_intoMIPS,Verilog,Step_intoMIPS,29473,1,2021-07-25 04:02:25+00:00,0
9735,265062632,https://github.com/swappad/booth-wallace-multiplier.git,2020-05-18 21:09:04+00:00,Hardware implementation of Radix-4 Booth Wallace Tree Multiplier,swappad/booth-wallace-multiplier,Verilog,booth-wallace-multiplier,9,1,2022-10-22 03:27:06+00:00,0
9736,265919162,https://github.com/ishaan40/Graphics-Renderer.git,2020-05-21 18:09:59+00:00,Wire-frame graphics renderer that uses an FPGA and SOC (ECE385 Final Project SP'20),ishaan40/Graphics-Renderer,Verilog,Graphics-Renderer,198027,1,2023-03-04 06:42:11+00:00,0
9737,264418319,https://github.com/t-dasun/AES.git,2020-05-16 11:05:49+00:00,AES Verilog algo,t-dasun/AES,Verilog,AES,18,1,2023-06-05 15:32:41+00:00,0
9738,264502280,https://github.com/Nandakishore-Menon/Verilog_codes.git,2020-05-16 18:36:02+00:00,This repo contains Verilog codes for a few basic things,Nandakishore-Menon/Verilog_codes,Verilog,Verilog_codes,7,1,2020-07-31 15:52:30+00:00,0
9739,265340372,https://github.com/gokulnathsj/8-bit-Microprocessor.git,2020-05-19 19:11:26+00:00,,gokulnathsj/8-bit-Microprocessor,Verilog,8-bit-Microprocessor,5,1,2020-05-19 19:18:12+00:00,0
9740,266717991,https://github.com/lyhsieh/NTHU_EE223000.git,2020-05-25 07:53:49+00:00,邏輯設計實驗,lyhsieh/NTHU_EE223000,Verilog,NTHU_EE223000,5183,1,2022-10-13 17:23:40+00:00,0
9741,264571824,https://github.com/gshimabuko/NIOSII.git,2020-05-17 02:58:01+00:00,Expanded FPGA Training with NIOS II,gshimabuko/NIOSII,Verilog,NIOSII,180450,1,2020-06-17 19:58:22+00:00,0
9742,263666696,https://github.com/JagrutJadhav/FPGA-8-Bit-computer.git,2020-05-13 15:17:16+00:00,,JagrutJadhav/FPGA-8-Bit-computer,Verilog,FPGA-8-Bit-computer,1069,1,2021-05-31 18:44:30+00:00,0
9743,271197923,https://github.com/Ayushsrivastava2/Verilog.git,2020-06-10 06:33:27+00:00,,Ayushsrivastava2/Verilog,Verilog,Verilog,48,1,2020-07-24 08:55:58+00:00,0
9744,266551574,https://github.com/JagrutJadhav/Verilog-_i2c_simulation.git,2020-05-24 13:55:06+00:00,,JagrutJadhav/Verilog-_i2c_simulation,Verilog,Verilog-_i2c_simulation,9,1,2021-05-31 18:42:45+00:00,0
9745,263493396,https://github.com/Kiran760043/Sign-Magnitude-Adder.git,2020-05-13 01:23:36+00:00,FPGA Programs,Kiran760043/Sign-Magnitude-Adder,Verilog,Sign-Magnitude-Adder,63,1,2022-09-22 08:36:35+00:00,0
9746,268624661,https://github.com/icekang/UndertaleBasys3.git,2020-06-01 20:25:18+00:00,,icekang/UndertaleBasys3,Verilog,UndertaleBasys3,3026,1,2023-01-29 23:55:53+00:00,0
9747,270714736,https://github.com/LinusWangg/pipeline.git,2020-06-08 15:11:53+00:00,homework,LinusWangg/pipeline,Verilog,pipeline,42359,1,2020-07-07 04:46:54+00:00,0
9748,265103396,https://github.com/yanquantan/FPGA-Snake-Game.git,2020-05-19 00:59:29+00:00,EE2026 Final Project,yanquantan/FPGA-Snake-Game,Verilog,FPGA-Snake-Game,13652,1,2021-12-21 01:13:31+00:00,1
9749,264456191,https://github.com/pranavanantharam/FIFO-Memory.git,2020-05-16 14:34:21+00:00,FIFO Memory Implementation using Verilog,pranavanantharam/FIFO-Memory,Verilog,FIFO-Memory,3,1,2022-03-01 16:21:38+00:00,0
9750,264329927,https://github.com/rabeeaatif/Elevator-Operating-System.git,2020-05-16 00:47:58+00:00,A working prototype of an elevator (a GUI and a hardware) using FPGA and verilog programming. The design incorporated both hardware and software. The software part dealt with the user input and a comparator circuit that would pass the signal to the hardware as to where the lift needs to go next.,rabeeaatif/Elevator-Operating-System,Verilog,Elevator-Operating-System,8,1,2022-12-10 21:51:38+00:00,0
9751,264294135,https://github.com/Jennifer-Zheng/ROB.git,2020-05-15 20:39:52+00:00,Reorder buffer for Tomasulo's algorithm,Jennifer-Zheng/ROB,Verilog,ROB,10,1,2023-03-06 07:14:09+00:00,0
9752,263404614,https://github.com/glitchy-boy-mahyar/CA_CA3.git,2020-05-12 17:26:01+00:00,Computer Architecture - Project No.3,glitchy-boy-mahyar/CA_CA3,Verilog,CA_CA3,41,1,2020-05-18 13:36:02+00:00,1
9753,267846754,https://github.com/chenzhicun/SJTU-CS145-Arch-labs.git,2020-05-29 11:58:43+00:00,"This repo is for SJTU CS145's course work. To be specific, I'll use verilog to implement a single circle CPU and a pipeline CPU.",chenzhicun/SJTU-CS145-Arch-labs,Verilog,SJTU-CS145-Arch-labs,975,1,2021-04-14 15:58:09+00:00,0
9754,266686302,https://github.com/wshahbaz/FPGA_Pipelined_MIPS_Processor.git,2020-05-25 04:54:43+00:00,"32-bit, 5-stage pipelined MIPS processor using DE10-Lite FPGA development board",wshahbaz/FPGA_Pipelined_MIPS_Processor,Verilog,FPGA_Pipelined_MIPS_Processor,124,1,2023-06-21 13:08:07+00:00,0
9755,272992840,https://github.com/dantrim/htt_tp_fw.git,2020-06-17 14:15:58+00:00,Firmware testbench infrastructure for the ATLAS Hardware Track Trigger (HTT) ,dantrim/htt_tp_fw,Verilog,htt_tp_fw,1273,1,2022-04-08 18:16:25+00:00,0
9756,270287031,https://github.com/mokumus/NumberAnalyzerFSM.git,2020-06-07 11:37:40+00:00,"FSM in verilog for determining if a number is odd or even, palindrome and Fibonacci number.",mokumus/NumberAnalyzerFSM,Verilog,NumberAnalyzerFSM,507,1,2022-08-30 18:38:47+00:00,0
9757,271422414,https://github.com/Embedfire-altera/ebf_ep4ce10_mini_tutorial_code.git,2020-06-11 01:25:58+00:00,野火EP4CE10 MINI开发板配套代码,Embedfire-altera/ebf_ep4ce10_mini_tutorial_code,Verilog,ebf_ep4ce10_mini_tutorial_code,24134,1,2021-07-23 23:26:02+00:00,0
9758,266682565,https://github.com/vikas7268/32bits_RISC_Processor.git,2020-05-25 04:27:15+00:00,instruction_support (R-type and I-type Instructions).,vikas7268/32bits_RISC_Processor,Verilog,32bits_RISC_Processor,22,1,2024-09-27 13:36:37+00:00,0
9759,268790497,https://github.com/bhanuprathap2000/verilog.git,2020-06-02 12:07:37+00:00,This repository contains verilog codes,bhanuprathap2000/verilog,Verilog,verilog,17,1,2024-10-22 14:51:29+00:00,1
9760,263777273,https://github.com/YanxingLiu/8-bits-CPU.git,2020-05-14 00:42:56+00:00,Architecture and Verilog Implementation of 8-bits CPU.,YanxingLiu/8-bits-CPU,Verilog,8-bits-CPU,1802,1,2020-08-19 00:45:31+00:00,1
9761,264589589,https://github.com/Amulya-Prabakhar/Calculator2-DesignVerification.git,2020-05-17 05:19:35+00:00,System Verification of a Calculator design using System Verilog,Amulya-Prabakhar/Calculator2-DesignVerification,Verilog,Calculator2-DesignVerification,39,1,2022-01-11 05:58:47+00:00,0
9762,269263054,https://github.com/Campo87/8-bit-Power-ALU.git,2020-06-04 04:48:56+00:00,The goal of this project is to design an 8-bit ALU which implements 16 operations.,Campo87/8-bit-Power-ALU,Verilog,8-bit-Power-ALU,434,1,2022-04-11 18:26:21+00:00,0
9763,270943246,https://github.com/Rapidnack/Fx2DeviceServer5.git,2020-06-09 08:17:10+00:00,,Rapidnack/Fx2DeviceServer5,Verilog,Fx2DeviceServer5,1452,1,2021-08-28 04:41:25+00:00,0
9764,267063412,https://github.com/magpie70/FindMaxNumber.git,2020-05-26 14:20:09+00:00,,magpie70/FindMaxNumber,Verilog,FindMaxNumber,200,1,2021-05-13 10:48:50+00:00,0
9765,272192262,https://github.com/n0nuser/Contador-Arbitrario.git,2020-06-14 11:53:47+00:00,Contador Arbitrario - Computadores I USAL,n0nuser/Contador-Arbitrario,Verilog,Contador-Arbitrario,436,1,2023-01-28 14:09:08+00:00,0
9766,270454765,https://github.com/ineganov/pnetlist.git,2020-06-07 22:53:18+00:00,Verilog netlist parser,ineganov/pnetlist,Verilog,pnetlist,2117,1,2022-03-15 23:15:35+00:00,0
9767,265681700,https://github.com/splAcharya/8BitProcessorCircuit_Verilog.git,2020-05-20 20:42:35+00:00,8Bit Unsigned Simple Processor Circuit designed using verilog HDL in Xilinx Vivado,splAcharya/8BitProcessorCircuit_Verilog,Verilog,8BitProcessorCircuit_Verilog,3128,1,2022-06-07 07:45:22+00:00,0
9768,266341582,https://github.com/kimchange/8-bit-CPU-Verilog.git,2020-05-23 13:24:55+00:00,8-bit CPU iverilog,kimchange/8-bit-CPU-Verilog,Verilog,8-bit-CPU-Verilog,3241,1,2021-12-09 03:25:01+00:00,0
9769,270636050,https://github.com/tim1207/3bit-counter.git,2020-06-08 11:05:34+00:00,3 bit 計數器,tim1207/3bit-counter,Verilog,3bit-counter,1,1,2021-11-25 11:57:20+00:00,0
9770,272701040,https://github.com/a-vegetable-dog/QIAN_KUN.git,2020-06-16 12:23:26+00:00,FIR based on verilog,a-vegetable-dog/QIAN_KUN,Verilog,QIAN_KUN,3,1,2022-04-10 20:10:16+00:00,0
